businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification
ADK4654-TEST0,ADK4654,2026-02-07T19:13:10Z,FAIL,Appearance,Does Not Conform
ADK4654-TEST1,ADK4654,2026-02-07T19:13:10Z,FAIL,Mycoplasma,Conforms
ADK4654-TEST2,ADK4654,2026-02-07T19:13:10Z,FAIL,Sterility,Conforms
ADK4654-TEST3,ADK4654,2026-02-07T19:13:10Z,FAIL,Endotoxin,Conforms
ADK4654-TEST4,ADK4654,2026-02-07T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD9749-TEST0,ADD9749,2026-01-24T12:13:10Z,FAIL,Appearance,Conforms
ADD9749-TEST1,ADD9749,2026-01-24T12:13:10Z,FAIL,Mycoplasma,Conforms
ADD9749-TEST2,ADD9749,2026-01-24T12:13:10Z,FAIL,Sterility,Does Not Conform
ADD9749-TEST3,ADD9749,2026-01-24T12:13:10Z,FAIL,Endotoxin,Does Not Conform
ADD9749-TEST4,ADD9749,2026-01-24T12:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACW3036-TEST0,ACW3036,2026-01-08T05:13:10Z,FAIL,Appearance,Conforms
ACW3036-TEST1,ACW3036,2026-01-08T05:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW3036-TEST2,ACW3036,2026-01-08T05:13:10Z,FAIL,Sterility,Conforms
ACW3036-TEST3,ACW3036,2026-01-08T05:13:10Z,FAIL,Endotoxin,Conforms
ACW3036-TEST4,ACW3036,2026-01-08T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW9666-TEST0,ACW9666,2026-02-20T12:13:10Z,FAIL,Appearance,Does Not Conform
ACW9666-TEST1,ACW9666,2026-02-20T12:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW9666-TEST2,ACW9666,2026-02-20T12:13:10Z,FAIL,Sterility,Conforms
ACW9666-TEST3,ACW9666,2026-02-20T12:13:10Z,FAIL,Endotoxin,Does Not Conform
ACW9666-TEST4,ACW9666,2026-02-20T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY9346-TEST0,ACY9346,2026-01-07T23:13:10Z,FAIL,Appearance,Conforms
ACY9346-TEST1,ACY9346,2026-01-07T23:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACY9346-TEST2,ACY9346,2026-01-07T23:13:10Z,FAIL,Sterility,Conforms
ACY9346-TEST3,ACY9346,2026-01-07T23:13:10Z,FAIL,Endotoxin,Conforms
ACY9346-TEST4,ACY9346,2026-01-07T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ9428-TEST0,ADJ9428,2026-01-12T03:13:10Z,FAIL,Appearance,Does Not Conform
ADJ9428-TEST1,ADJ9428,2026-01-12T03:13:10Z,FAIL,Mycoplasma,Conforms
ADJ9428-TEST2,ADJ9428,2026-01-12T03:13:10Z,FAIL,Sterility,Conforms
ADJ9428-TEST3,ADJ9428,2026-01-12T03:13:10Z,FAIL,Endotoxin,Conforms
ADJ9428-TEST4,ADJ9428,2026-01-12T03:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA5011-TEST0,ADA5011,2026-01-27T13:13:10Z,PASS,Appearance,Conforms
ADA5011-TEST1,ADA5011,2026-01-27T13:13:10Z,PASS,Mycoplasma,Conforms
ADA5011-TEST2,ADA5011,2026-01-27T13:13:10Z,PASS,Sterility,Conforms
ADA5011-TEST3,ADA5011,2026-01-27T13:13:10Z,PASS,Endotoxin,Conforms
ADA5011-TEST4,ADA5011,2026-01-27T13:13:10Z,PASS,Cell Viability Percentage,Conforms
ADH9981-TEST0,ADH9981,2026-01-05T02:13:10Z,PASS,Appearance,Conforms
ADH9981-TEST1,ADH9981,2026-01-05T02:13:10Z,PASS,Mycoplasma,Conforms
ADH9981-TEST2,ADH9981,2026-01-05T02:13:10Z,PASS,Sterility,Conforms
ADH9981-TEST3,ADH9981,2026-01-05T02:13:10Z,PASS,Endotoxin,Conforms
ADH9981-TEST4,ADH9981,2026-01-05T02:13:10Z,PASS,Cell Viability Percentage,Conforms
ACX9330-TEST0,ACX9330,2026-02-16T01:13:10Z,FAIL,Appearance,Does Not Conform
ACX9330-TEST1,ACX9330,2026-02-16T01:13:10Z,FAIL,Mycoplasma,Conforms
ACX9330-TEST2,ACX9330,2026-02-16T01:13:10Z,FAIL,Sterility,Conforms
ACX9330-TEST3,ACX9330,2026-02-16T01:13:10Z,FAIL,Endotoxin,Conforms
ACX9330-TEST4,ACX9330,2026-02-16T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADF2330-TEST0,ADF2330,2026-01-08T06:13:10Z,FAIL,Appearance,Conforms
ADF2330-TEST1,ADF2330,2026-01-08T06:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADF2330-TEST2,ADF2330,2026-01-08T06:13:10Z,FAIL,Sterility,Conforms
ADF2330-TEST3,ADF2330,2026-01-08T06:13:10Z,FAIL,Endotoxin,Conforms
ADF2330-TEST4,ADF2330,2026-01-08T06:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA3802-TEST0,ADA3802,2026-03-01T10:13:10Z,FAIL,Appearance,Conforms
ADA3802-TEST1,ADA3802,2026-03-01T10:13:10Z,FAIL,Mycoplasma,Conforms
ADA3802-TEST2,ADA3802,2026-03-01T10:13:10Z,FAIL,Sterility,Does Not Conform
ADA3802-TEST3,ADA3802,2026-03-01T10:13:10Z,FAIL,Endotoxin,Conforms
ADA3802-TEST4,ADA3802,2026-03-01T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ1438-TEST0,ACZ1438,2026-01-11T22:13:10Z,FAIL,Appearance,Conforms
ACZ1438-TEST1,ACZ1438,2026-01-11T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACZ1438-TEST2,ACZ1438,2026-01-11T22:13:10Z,FAIL,Sterility,Conforms
ACZ1438-TEST3,ACZ1438,2026-01-11T22:13:10Z,FAIL,Endotoxin,Conforms
ACZ1438-TEST4,ACZ1438,2026-01-11T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ2941-TEST0,ACZ2941,2026-01-21T23:13:10Z,FAIL,Appearance,Does Not Conform
ACZ2941-TEST1,ACZ2941,2026-01-21T23:13:10Z,FAIL,Mycoplasma,Conforms
ACZ2941-TEST2,ACZ2941,2026-01-21T23:13:10Z,FAIL,Sterility,Conforms
ACZ2941-TEST3,ACZ2941,2026-01-21T23:13:10Z,FAIL,Endotoxin,Conforms
ACZ2941-TEST4,ACZ2941,2026-01-21T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE9434-TEST0,ADE9434,2026-02-10T14:13:10Z,FAIL,Appearance,Conforms
ADE9434-TEST1,ADE9434,2026-02-10T14:13:10Z,FAIL,Mycoplasma,Conforms
ADE9434-TEST2,ADE9434,2026-02-10T14:13:10Z,FAIL,Sterility,Conforms
ADE9434-TEST3,ADE9434,2026-02-10T14:13:10Z,FAIL,Endotoxin,Does Not Conform
ADE9434-TEST4,ADE9434,2026-02-10T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB9288-TEST0,ADB9288,2026-01-14T02:13:10Z,FAIL,Appearance,Conforms
ADB9288-TEST1,ADB9288,2026-01-14T02:13:10Z,FAIL,Mycoplasma,Conforms
ADB9288-TEST2,ADB9288,2026-01-14T02:13:10Z,FAIL,Sterility,Conforms
ADB9288-TEST3,ADB9288,2026-01-14T02:13:10Z,FAIL,Endotoxin,Does Not Conform
ADB9288-TEST4,ADB9288,2026-01-14T02:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK5993-TEST0,ADK5993,2026-01-14T05:13:10Z,FAIL,Appearance,Does Not Conform
ADK5993-TEST1,ADK5993,2026-01-14T05:13:10Z,FAIL,Mycoplasma,Conforms
ADK5993-TEST2,ADK5993,2026-01-14T05:13:10Z,FAIL,Sterility,Conforms
ADK5993-TEST3,ADK5993,2026-01-14T05:13:10Z,FAIL,Endotoxin,Conforms
ADK5993-TEST4,ADK5993,2026-01-14T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE9814-TEST0,ADE9814,2026-03-05T15:13:10Z,FAIL,Appearance,Conforms
ADE9814-TEST1,ADE9814,2026-03-05T15:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADE9814-TEST2,ADE9814,2026-03-05T15:13:10Z,FAIL,Sterility,Conforms
ADE9814-TEST3,ADE9814,2026-03-05T15:13:10Z,FAIL,Endotoxin,Conforms
ADE9814-TEST4,ADE9814,2026-03-05T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE6356-TEST0,ADE6356,2026-02-15T06:13:10Z,FAIL,Appearance,Does Not Conform
ADE6356-TEST1,ADE6356,2026-02-15T06:13:10Z,FAIL,Mycoplasma,Conforms
ADE6356-TEST2,ADE6356,2026-02-15T06:13:10Z,FAIL,Sterility,Conforms
ADE6356-TEST3,ADE6356,2026-02-15T06:13:10Z,FAIL,Endotoxin,Conforms
ADE6356-TEST4,ADE6356,2026-02-15T06:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK3767-TEST0,ADK3767,2026-01-16T15:13:10Z,FAIL,Appearance,Conforms
ADK3767-TEST1,ADK3767,2026-01-16T15:13:10Z,FAIL,Mycoplasma,Conforms
ADK3767-TEST2,ADK3767,2026-01-16T15:13:10Z,FAIL,Sterility,Does Not Conform
ADK3767-TEST3,ADK3767,2026-01-16T15:13:10Z,FAIL,Endotoxin,Conforms
ADK3767-TEST4,ADK3767,2026-01-16T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACU3431-TEST0,ACU3431,2026-02-17T22:13:10Z,FAIL,Appearance,Conforms
ACU3431-TEST1,ACU3431,2026-02-17T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACU3431-TEST2,ACU3431,2026-02-17T22:13:10Z,FAIL,Sterility,Conforms
ACU3431-TEST3,ACU3431,2026-02-17T22:13:10Z,FAIL,Endotoxin,Conforms
ACU3431-TEST4,ACU3431,2026-02-17T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY9687-TEST0,ACY9687,2026-01-09T05:13:10Z,FAIL,Appearance,Does Not Conform
ACY9687-TEST1,ACY9687,2026-01-09T05:13:10Z,FAIL,Mycoplasma,Conforms
ACY9687-TEST2,ACY9687,2026-01-09T05:13:10Z,FAIL,Sterility,Conforms
ACY9687-TEST3,ACY9687,2026-01-09T05:13:10Z,FAIL,Endotoxin,Conforms
ACY9687-TEST4,ACY9687,2026-01-09T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ7005-TEST0,ACZ7005,2026-01-28T12:13:10Z,FAIL,Appearance,Conforms
ACZ7005-TEST1,ACZ7005,2026-01-28T12:13:10Z,FAIL,Mycoplasma,Conforms
ACZ7005-TEST2,ACZ7005,2026-01-28T12:13:10Z,FAIL,Sterility,Conforms
ACZ7005-TEST3,ACZ7005,2026-01-28T12:13:10Z,FAIL,Endotoxin,Does Not Conform
ACZ7005-TEST4,ACZ7005,2026-01-28T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADF4667-TEST0,ADF4667,2026-02-12T05:13:10Z,FAIL,Appearance,Conforms
ADF4667-TEST1,ADF4667,2026-02-12T05:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADF4667-TEST2,ADF4667,2026-02-12T05:13:10Z,FAIL,Sterility,Conforms
ADF4667-TEST3,ADF4667,2026-02-12T05:13:10Z,FAIL,Endotoxin,Conforms
ADF4667-TEST4,ADF4667,2026-02-12T05:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADB4098-TEST0,ADB4098,2026-01-27T20:13:10Z,FAIL,Appearance,Does Not Conform
ADB4098-TEST1,ADB4098,2026-01-27T20:13:10Z,FAIL,Mycoplasma,Conforms
ADB4098-TEST2,ADB4098,2026-01-27T20:13:10Z,FAIL,Sterility,Conforms
ADB4098-TEST3,ADB4098,2026-01-27T20:13:10Z,FAIL,Endotoxin,Conforms
ADB4098-TEST4,ADB4098,2026-01-27T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY6801-TEST0,ACY6801,2026-01-23T07:13:10Z,FAIL,Appearance,Conforms
ACY6801-TEST1,ACY6801,2026-01-23T07:13:10Z,FAIL,Mycoplasma,Conforms
ACY6801-TEST2,ACY6801,2026-01-23T07:13:10Z,FAIL,Sterility,Does Not Conform
ACY6801-TEST3,ACY6801,2026-01-23T07:13:10Z,FAIL,Endotoxin,Conforms
ACY6801-TEST4,ACY6801,2026-01-23T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ9429-TEST0,ADJ9429,2026-01-12T21:13:10Z,FAIL,Appearance,Does Not Conform
ADJ9429-TEST1,ADJ9429,2026-01-12T21:13:10Z,FAIL,Mycoplasma,Conforms
ADJ9429-TEST2,ADJ9429,2026-01-12T21:13:10Z,FAIL,Sterility,Conforms
ADJ9429-TEST3,ADJ9429,2026-01-12T21:13:10Z,FAIL,Endotoxin,Conforms
ADJ9429-TEST4,ADJ9429,2026-01-12T21:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB8939-TEST0,ADB8939,2026-01-27T00:13:10Z,PASS,Appearance,Conforms
ADB8939-TEST1,ADB8939,2026-01-27T00:13:10Z,PASS,Mycoplasma,Conforms
ADB8939-TEST2,ADB8939,2026-01-27T00:13:10Z,PASS,Sterility,Conforms
ADB8939-TEST3,ADB8939,2026-01-27T00:13:10Z,PASS,Endotoxin,Conforms
ADB8939-TEST4,ADB8939,2026-01-27T00:13:10Z,PASS,Cell Viability Percentage,Conforms
ADB2471-TEST0,ADB2471,2026-01-17T22:13:10Z,FAIL,Appearance,Does Not Conform
ADB2471-TEST1,ADB2471,2026-01-17T22:13:10Z,FAIL,Mycoplasma,Conforms
ADB2471-TEST2,ADB2471,2026-01-17T22:13:10Z,FAIL,Sterility,Conforms
ADB2471-TEST3,ADB2471,2026-01-17T22:13:10Z,FAIL,Endotoxin,Conforms
ADB2471-TEST4,ADB2471,2026-01-17T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA9806-TEST0,ADA9806,2026-02-10T01:13:10Z,FAIL,Appearance,Conforms
ADA9806-TEST1,ADA9806,2026-02-10T01:13:10Z,FAIL,Mycoplasma,Conforms
ADA9806-TEST2,ADA9806,2026-02-10T01:13:10Z,FAIL,Sterility,Does Not Conform
ADA9806-TEST3,ADA9806,2026-02-10T01:13:10Z,FAIL,Endotoxin,Conforms
ADA9806-TEST4,ADA9806,2026-02-10T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA0767-TEST0,ADA0767,2026-02-07T13:13:10Z,FAIL,Appearance,Does Not Conform
ADA0767-TEST1,ADA0767,2026-02-07T13:13:10Z,FAIL,Mycoplasma,Conforms
ADA0767-TEST2,ADA0767,2026-02-07T13:13:10Z,FAIL,Sterility,Conforms
ADA0767-TEST3,ADA0767,2026-02-07T13:13:10Z,FAIL,Endotoxin,Conforms
ADA0767-TEST4,ADA0767,2026-02-07T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY3754-TEST0,ACY3754,2026-01-19T09:13:10Z,FAIL,Appearance,Conforms
ACY3754-TEST1,ACY3754,2026-01-19T09:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACY3754-TEST2,ACY3754,2026-01-19T09:13:10Z,FAIL,Sterility,Conforms
ACY3754-TEST3,ACY3754,2026-01-19T09:13:10Z,FAIL,Endotoxin,Conforms
ACY3754-TEST4,ACY3754,2026-01-19T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACD6375-TEST0,ACD6375,2026-02-27T04:13:10Z,FAIL,Appearance,Conforms
ACD6375-TEST1,ACD6375,2026-02-27T04:13:10Z,FAIL,Mycoplasma,Conforms
ACD6375-TEST2,ACD6375,2026-02-27T04:13:10Z,FAIL,Sterility,Conforms
ACD6375-TEST3,ACD6375,2026-02-27T04:13:10Z,FAIL,Endotoxin,Does Not Conform
ACD6375-TEST4,ACD6375,2026-02-27T04:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACZ8211-TEST0,ACZ8211,2026-01-19T20:13:10Z,FAIL,Appearance,Does Not Conform
ACZ8211-TEST1,ACZ8211,2026-01-19T20:13:10Z,FAIL,Mycoplasma,Conforms
ACZ8211-TEST2,ACZ8211,2026-01-19T20:13:10Z,FAIL,Sterility,Conforms
ACZ8211-TEST3,ACZ8211,2026-01-19T20:13:10Z,FAIL,Endotoxin,Conforms
ACZ8211-TEST4,ACZ8211,2026-01-19T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADG8702-TEST0,ADG8702,2026-02-27T07:13:10Z,FAIL,Appearance,Does Not Conform
ADG8702-TEST1,ADG8702,2026-02-27T07:13:10Z,FAIL,Mycoplasma,Conforms
ADG8702-TEST2,ADG8702,2026-02-27T07:13:10Z,FAIL,Sterility,Conforms
ADG8702-TEST3,ADG8702,2026-02-27T07:13:10Z,FAIL,Endotoxin,Conforms
ADG8702-TEST4,ADG8702,2026-02-27T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD5886-TEST0,ADD5886,2026-02-19T00:13:10Z,FAIL,Appearance,Does Not Conform
ADD5886-TEST1,ADD5886,2026-02-19T00:13:10Z,FAIL,Mycoplasma,Conforms
ADD5886-TEST2,ADD5886,2026-02-19T00:13:10Z,FAIL,Sterility,Conforms
ADD5886-TEST3,ADD5886,2026-02-19T00:13:10Z,FAIL,Endotoxin,Conforms
ADD5886-TEST4,ADD5886,2026-02-19T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK2446-TEST0,ADK2446,2026-01-12T00:13:10Z,FAIL,Appearance,Does Not Conform
ADK2446-TEST1,ADK2446,2026-01-12T00:13:10Z,FAIL,Mycoplasma,Conforms
ADK2446-TEST2,ADK2446,2026-01-12T00:13:10Z,FAIL,Sterility,Conforms
ADK2446-TEST3,ADK2446,2026-01-12T00:13:10Z,FAIL,Endotoxin,Conforms
ADK2446-TEST4,ADK2446,2026-01-12T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK1696-TEST0,ADK1696,2026-02-09T08:13:10Z,FAIL,Appearance,Does Not Conform
ADK1696-TEST1,ADK1696,2026-02-09T08:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADK1696-TEST2,ADK1696,2026-02-09T08:13:10Z,FAIL,Sterility,Conforms
ADK1696-TEST3,ADK1696,2026-02-09T08:13:10Z,FAIL,Endotoxin,Conforms
ADK1696-TEST4,ADK1696,2026-02-09T08:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADF5865-TEST0,ADF5865,2026-01-30T01:13:10Z,FAIL,Appearance,Conforms
ADF5865-TEST1,ADF5865,2026-01-30T01:13:10Z,FAIL,Mycoplasma,Conforms
ADF5865-TEST2,ADF5865,2026-01-30T01:13:10Z,FAIL,Sterility,Conforms
ADF5865-TEST3,ADF5865,2026-01-30T01:13:10Z,FAIL,Endotoxin,Conforms
ADF5865-TEST4,ADF5865,2026-01-30T01:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADK2463-TEST0,ADK2463,2026-02-19T04:13:10Z,FAIL,Appearance,Does Not Conform
ADK2463-TEST1,ADK2463,2026-02-19T04:13:10Z,FAIL,Mycoplasma,Conforms
ADK2463-TEST2,ADK2463,2026-02-19T04:13:10Z,FAIL,Sterility,Conforms
ADK2463-TEST3,ADK2463,2026-02-19T04:13:10Z,FAIL,Endotoxin,Conforms
ADK2463-TEST4,ADK2463,2026-02-19T04:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ6322-TEST0,ADJ6322,2026-01-10T12:13:10Z,FAIL,Appearance,Conforms
ADJ6322-TEST1,ADJ6322,2026-01-10T12:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADJ6322-TEST2,ADJ6322,2026-01-10T12:13:10Z,FAIL,Sterility,Conforms
ADJ6322-TEST3,ADJ6322,2026-01-10T12:13:10Z,FAIL,Endotoxin,Does Not Conform
ADJ6322-TEST4,ADJ6322,2026-01-10T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADG1995-TEST0,ADG1995,2026-02-17T15:13:10Z,FAIL,Appearance,Conforms
ADG1995-TEST1,ADG1995,2026-02-17T15:13:10Z,FAIL,Mycoplasma,Conforms
ADG1995-TEST2,ADG1995,2026-02-17T15:13:10Z,FAIL,Sterility,Does Not Conform
ADG1995-TEST3,ADG1995,2026-02-17T15:13:10Z,FAIL,Endotoxin,Does Not Conform
ADG1995-TEST4,ADG1995,2026-02-17T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD9455-TEST0,ADD9455,2026-01-25T23:13:10Z,FAIL,Appearance,Conforms
ADD9455-TEST1,ADD9455,2026-01-25T23:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADD9455-TEST2,ADD9455,2026-01-25T23:13:10Z,FAIL,Sterility,Conforms
ADD9455-TEST3,ADD9455,2026-01-25T23:13:10Z,FAIL,Endotoxin,Conforms
ADD9455-TEST4,ADD9455,2026-01-25T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACQ9641-TEST0,ACQ9641,2026-02-03T14:13:10Z,PASS,Appearance,Conforms
ACQ9641-TEST1,ACQ9641,2026-02-03T14:13:10Z,PASS,Mycoplasma,Conforms
ACQ9641-TEST2,ACQ9641,2026-02-03T14:13:10Z,PASS,Sterility,Conforms
ACQ9641-TEST3,ACQ9641,2026-02-03T14:13:10Z,PASS,Endotoxin,Conforms
ACQ9641-TEST4,ACQ9641,2026-02-03T14:13:10Z,PASS,Cell Viability Percentage,Conforms
ADB2116-TEST0,ADB2116,2026-02-02T02:13:10Z,FAIL,Appearance,Does Not Conform
ADB2116-TEST1,ADB2116,2026-02-02T02:13:10Z,FAIL,Mycoplasma,Conforms
ADB2116-TEST2,ADB2116,2026-02-02T02:13:10Z,FAIL,Sterility,Conforms
ADB2116-TEST3,ADB2116,2026-02-02T02:13:10Z,FAIL,Endotoxin,Conforms
ADB2116-TEST4,ADB2116,2026-02-02T02:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC5076-TEST0,ADC5076,2026-03-03T19:13:10Z,FAIL,Appearance,Does Not Conform
ADC5076-TEST1,ADC5076,2026-03-03T19:13:10Z,FAIL,Mycoplasma,Conforms
ADC5076-TEST2,ADC5076,2026-03-03T19:13:10Z,FAIL,Sterility,Does Not Conform
ADC5076-TEST3,ADC5076,2026-03-03T19:13:10Z,FAIL,Endotoxin,Conforms
ADC5076-TEST4,ADC5076,2026-03-03T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX6198-TEST0,ACX6198,2026-02-23T19:13:10Z,FAIL,Appearance,Does Not Conform
ACX6198-TEST1,ACX6198,2026-02-23T19:13:10Z,FAIL,Mycoplasma,Conforms
ACX6198-TEST2,ACX6198,2026-02-23T19:13:10Z,FAIL,Sterility,Conforms
ACX6198-TEST3,ACX6198,2026-02-23T19:13:10Z,FAIL,Endotoxin,Conforms
ACX6198-TEST4,ACX6198,2026-02-23T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACV9298-TEST0,ACV9298,2026-01-08T03:13:10Z,FAIL,Appearance,Does Not Conform
ACV9298-TEST1,ACV9298,2026-01-08T03:13:10Z,FAIL,Mycoplasma,Conforms
ACV9298-TEST2,ACV9298,2026-01-08T03:13:10Z,FAIL,Sterility,Conforms
ACV9298-TEST3,ACV9298,2026-01-08T03:13:10Z,FAIL,Endotoxin,Conforms
ACV9298-TEST4,ACV9298,2026-01-08T03:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC1202-TEST0,ADC1202,2026-01-11T07:13:10Z,FAIL,Appearance,Conforms
ADC1202-TEST1,ADC1202,2026-01-11T07:13:10Z,FAIL,Mycoplasma,Conforms
ADC1202-TEST2,ADC1202,2026-01-11T07:13:10Z,FAIL,Sterility,Does Not Conform
ADC1202-TEST3,ADC1202,2026-01-11T07:13:10Z,FAIL,Endotoxin,Conforms
ADC1202-TEST4,ADC1202,2026-01-11T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ3857-TEST0,ACZ3857,2026-02-11T15:13:10Z,FAIL,Appearance,Conforms
ACZ3857-TEST1,ACZ3857,2026-02-11T15:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACZ3857-TEST2,ACZ3857,2026-02-11T15:13:10Z,FAIL,Sterility,Does Not Conform
ACZ3857-TEST3,ACZ3857,2026-02-11T15:13:10Z,FAIL,Endotoxin,Conforms
ACZ3857-TEST4,ACZ3857,2026-02-11T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ8957-TEST0,ACZ8957,2026-01-28T11:13:10Z,PASS,Appearance,Conforms
ACZ8957-TEST1,ACZ8957,2026-01-28T11:13:10Z,PASS,Mycoplasma,Conforms
ACZ8957-TEST2,ACZ8957,2026-01-28T11:13:10Z,PASS,Sterility,Conforms
ACZ8957-TEST3,ACZ8957,2026-01-28T11:13:10Z,PASS,Endotoxin,Conforms
ACZ8957-TEST4,ACZ8957,2026-01-28T11:13:10Z,PASS,Cell Viability Percentage,Conforms
ADC8717-TEST0,ADC8717,2026-03-01T07:13:10Z,FAIL,Appearance,Conforms
ADC8717-TEST1,ADC8717,2026-03-01T07:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADC8717-TEST2,ADC8717,2026-03-01T07:13:10Z,FAIL,Sterility,Conforms
ADC8717-TEST3,ADC8717,2026-03-01T07:13:10Z,FAIL,Endotoxin,Conforms
ADC8717-TEST4,ADC8717,2026-03-01T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY0277-TEST0,ACY0277,2026-02-12T07:13:10Z,FAIL,Appearance,Conforms
ACY0277-TEST1,ACY0277,2026-02-12T07:13:10Z,FAIL,Mycoplasma,Conforms
ACY0277-TEST2,ACY0277,2026-02-12T07:13:10Z,FAIL,Sterility,Conforms
ACY0277-TEST3,ACY0277,2026-02-12T07:13:10Z,FAIL,Endotoxin,Conforms
ACY0277-TEST4,ACY0277,2026-02-12T07:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADK0147-TEST0,ADK0147,2026-03-01T12:13:10Z,FAIL,Appearance,Does Not Conform
ADK0147-TEST1,ADK0147,2026-03-01T12:13:10Z,FAIL,Mycoplasma,Conforms
ADK0147-TEST2,ADK0147,2026-03-01T12:13:10Z,FAIL,Sterility,Conforms
ADK0147-TEST3,ADK0147,2026-03-01T12:13:10Z,FAIL,Endotoxin,Conforms
ADK0147-TEST4,ADK0147,2026-03-01T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
C856-CRHP6-TEST0,C856-CRHP6,2026-03-05T03:13:10Z,PASS,Appearance,Conforms
C856-CRHP6-TEST1,C856-CRHP6,2026-03-05T03:13:10Z,PASS,Mycoplasma,Conforms
C856-CRHP6-TEST2,C856-CRHP6,2026-03-05T03:13:10Z,PASS,Sterility,Conforms
C856-CRHP6-TEST3,C856-CRHP6,2026-03-05T03:13:10Z,PASS,Endotoxin,Conforms
C856-CRHP6-TEST4,C856-CRHP6,2026-03-05T03:13:10Z,PASS,Cell Viability Percentage,Conforms
ADD4276-TEST0,ADD4276,2026-02-18T07:13:10Z,PASS,Appearance,Conforms
ADD4276-TEST1,ADD4276,2026-02-18T07:13:10Z,PASS,Mycoplasma,Conforms
ADD4276-TEST2,ADD4276,2026-02-18T07:13:10Z,PASS,Sterility,Conforms
ADD4276-TEST3,ADD4276,2026-02-18T07:13:10Z,PASS,Endotoxin,Conforms
ADD4276-TEST4,ADD4276,2026-02-18T07:13:10Z,PASS,Cell Viability Percentage,Conforms
ADB3991-TEST0,ADB3991,2026-02-12T20:13:10Z,FAIL,Appearance,Does Not Conform
ADB3991-TEST1,ADB3991,2026-02-12T20:13:10Z,FAIL,Mycoplasma,Conforms
ADB3991-TEST2,ADB3991,2026-02-12T20:13:10Z,FAIL,Sterility,Conforms
